srch_id	prop_id
84644	31576
84644	57648
84644	65860
84644	68282
84644	70838
84644	77504
84644	80034
84644	85430
84644	86704
84644	86928
84644	93654
84644	100238
84644	105476
84644	106222
84644	110786
84644	111775
84644	116211
84644	121238
84644	124191
84644	127297
84644	134823
84644	140120
84659	1742
84659	2502
84659	34405
84659	42250
84659	44540
84659	44678
84659	49264
84659	58839
84659	74622
84659	76250
84659	78952
84659	81496
84659	87141
84659	91760
84659	97771
84659	109765
84659	111803
84659	118696
84659	121299
84659	125157
84659	136564
84659	137359
84659	137657
84719	901
84719	1797
84719	9384
84719	17980
84719	20065
84719	20817
84719	25115
84719	43816
84719	56622
84719	58514
84719	62911
84719	72124
84719	79389
84719	79434
84719	89524
84719	90677
84719	118877
84745	12672
84745	17641
84745	27236
84745	30368
84745	31010
84745	44029
84745	55881
84745	67621
84745	83800
84745	89435
84745	92715
84745	126708
84745	132853
84745	135185
84972	1124
84972	3262
84972	8690
84972	21592
84972	28801
84972	36865
84972	45199
84972	48312
84972	52065
84972	63621
84972	65049
84972	68139
84972	71399
84972	72858
84972	77389
84972	92516
84972	95218
84972	102545
84972	104244
84972	107497
84972	111672
84972	121124
84972	140235
85087	34221
85087	36507
85087	46027
85087	56697
85087	59466
85087	63417
85087	73145
85087	89238
85087	99062
85087	101520
85087	118206
85087	137487
85309	14082
85309	21018
85309	24545
85309	26248
85309	35223
85309	37818
85309	38419
85309	40279
85309	46274
85309	49656
85309	59657
85309	59781
85309	60468
85309	68420
85309	70177
85309	77089
85309	77914
85309	78500
85309	90845
85309	94455
85309	104517
85309	114932
85309	116942
85309	117294
85309	122112
85309	124342
85309	125083
85309	134154
85309	137997
86124	1107
86124	3440
86124	3609
86124	4831
86124	11509
86124	12985
86124	32233
86124	32703
86124	42667
86124	48886
86124	55393
86124	59345
86124	67433
86124	76613
86124	79224
86124	81864
86124	114213
86124	123282
86124	125600
86124	127221
86124	138099
86518	5520
86518	15569
86518	20797
86518	24482
86518	29938
86518	36143
86518	40271
86518	41411
86518	43716
86518	51017
86518	52233
86518	64957
86518	69354
86518	79190
86518	80702
86518	93833
86518	97064
86518	99101
86518	100741
86518	102772
86518	106611
86518	111620
86518	111718
86518	113486
86518	124141
86518	126594
87086	17531
87086	23138
87086	23321
87086	39073
87086	44754
87086	45419
87086	45787
87086	48868
87086	50808
87086	53761
87086	55185
87086	57589
87086	62467
87086	66460
87086	69285
87086	73490
87086	84591
87086	85946
87086	87014
87086	89503
87086	98429
87086	112140
87086	118661
87086	122656
87206	19268
87206	25535
87206	48003
87206	48308
87206	53796
87206	62767
87206	85142
87206	89977
87206	94146
87206	123961
87206	127127
87292	8624
87292	9392
87292	11244
87292	14009
87292	17890
87292	19598
87292	20299
87292	23150
87292	24003
87292	25121
87292	26804
87292	33528
87292	35767
87292	38183
87292	40937
87292	48758
87292	52801
87292	54922
87292	65557
87292	69199
87292	72185
87292	75704
87292	77605
87292	78169
87292	79225
87292	82482
87292	86760
87292	107279
87292	110177
87292	122795
87292	123666
87292	137773
87383	382
87383	5354
87383	6927
87383	6986
87383	10509
87383	25628
87383	28681
87383	34424
87383	40192
87383	41161
87383	45020
87383	47127
87383	49443
87383	57911
87383	59875
87383	64422
87383	65413
87383	65629
87383	79153
87383	80478
87383	81259
87383	87068
87383	90176
87383	95668
87383	100157
87383	118119
87383	128942
87383	131175
87383	132217
87383	136157
87383	139320
87383	139374
87545	3599
87545	16477
87545	22046
87545	22859
87545	31724
87545	31951
87545	33233
87545	37823
87545	38759
87545	49822
87545	50184
87545	57363
87545	57428
87545	58783
87545	63132
87545	64336
87545	66541
87545	81598
87545	86930
87545	93276
87545	101865
87545	112060
87545	112876
87545	116304
87545	119042
87545	122129
87545	128890
87545	130558
87545	131935
87545	135420
87545	140601
87704	12088
87704	20372
87704	21057
87704	22288
87704	25946
87704	28608
87704	43908
87704	88643
87704	108148
87751	3717
87751	9851
87751	10928
87751	13411
87751	20053
87751	24229
87751	30680
87751	38046
87751	44768
87751	47241
87751	50568
87751	55730
87751	56563
87751	68319
87751	69550
87751	71046
87751	84463
87751	85015
87751	91928
87751	93208
87751	98365
87751	110764
87751	110843
87751	117003
87751	118709
87751	127731
87751	134948
87751	138738
87801	19323
87801	40715
87801	56679
87801	60928
87801	71393
87801	101010
87801	134638
87801	139756
88005	1578
88005	6360
88005	17306
88005	21762
88005	32333
88005	47695
88005	56923
88005	74178
88005	82135
88005	87413
88005	88622
88005	100375
88005	105127
88005	119904
88231	1635
88231	2871
88231	37286
88231	37974
88231	38974
88231	47090
88231	54430
88231	76265
88231	76509
88231	85405
88231	102353
88231	109202
88231	117276
88231	121045
88231	133320
88231	140231
88238	464
88238	800
88238	1327
88238	4863
88238	10541
88238	11328
88238	11358
88238	16434
88238	24294
88238	30302
88238	33395
88238	39745
88238	56037
88238	59003
88238	59597
88238	66467
88238	70910
88238	73255
88238	75316
88238	77198
88238	86964
88238	87670
88238	91241
88238	95623
88238	96795
88238	99767
88238	103877
88238	126016
88238	130491
88238	132235
88238	139692
88434	1157
88434	11810
88434	14868
88434	22273
88434	37786
88434	38105
88434	40502
88434	40738
88434	42504
88434	47839
88434	48364
88434	62688
88434	64408
88434	71096
88434	73965
88434	74242
88434	74800
88434	77394
88434	86608
88434	87705
88434	90077
88434	92274
88434	95096
88434	104932
88434	106839
88434	108340
88434	117170
88434	117636
88434	121976
88434	124347
88434	129075
88434	130837
88434	139280
88730	435
88730	2311
88730	4318
88730	15068
88730	20766
88730	21133
88730	35788
88730	37381
88730	37671
88730	50431
88730	51644
88730	59132
88730	65147
88730	68146
88730	75895
88730	79217
88730	80564
88730	81180
88730	84707
88730	89371
88730	98485
88730	99504
88730	99697
88730	105533
88730	113546
88730	115080
88730	126997
88730	131920
88730	133022
88730	134837
88730	136604
88730	137159
88730	138911
88773	4477
88773	7506
88773	13759
88773	16071
88773	18870
88773	18919
88773	19051
88773	19518
88773	20935
88773	20944
88773	22734
88773	29592
88773	30898
88773	31480
88773	40344
88773	45468
88773	52518
88773	59936
88773	71473
88773	74274
88773	83248
88773	85486
88773	91802
88773	94423
88773	96833
88773	98328
88773	100749
88773	100868
88773	102893
88773	105524
88773	125484
88991	1493
88991	4541
88991	7483
88991	11185
88991	11435
88991	12935
88991	17049
88991	21952
88991	22405
88991	41553
88991	48416
88991	50585
88991	51305
88991	53824
88991	55067
88991	74219
88991	80631
88991	85910
88991	90727
88991	95587
88991	97289
88991	101769
88991	104880
88991	105508
88991	106218
88991	114806
88991	127679
88991	129680
88991	130922
89041	7196
89041	12651
89041	16263
89041	34860
89041	47102
89041	49210
89041	51418
89041	53845
89041	56200
89041	57001
89041	61179
89041	61950
89041	62955
89041	64598
89041	65235
89041	65779
89041	66223
89041	73027
89041	75716
89041	80666
89041	86277
89041	94178
89041	99214
89041	101592
89041	105449
89041	110546
89041	112575
89041	115077
89041	118424
89041	123092
89041	135010
89041	137852
89041	139310
89041	139626
89501	1248
89501	10145
89501	11710
89501	19956
89501	21693
89501	33023
89501	36320
89501	36619
89501	37029
89501	40185
89501	42200
89501	45447
89501	46134
89501	53377
89501	64797
89501	75658
89501	75778
89501	76214
89501	81449
89501	81903
89501	91452
89501	96662
89501	102992
89501	104649
89501	112607
89501	115421
89501	116866
89501	118714
89501	121788
89501	128528
89501	137305
89501	138276
89546	5738
89546	8420
89546	10894
89546	12780
89546	14232
89546	14564
89546	16544
89546	21650
89546	35877
89546	37875
89546	40344
89546	42086
89546	44632
89546	45207
89546	45275
89546	52707
89546	53364
89546	57446
89546	59936
89546	73176
89546	77199
89546	84091
89546	84810
89546	88817
89546	98612
89546	102893
89546	103766
89546	113720
89546	125484
89546	131322
89546	138997
89975	9924
89975	29626
89975	34131
89975	103147
89975	121849
90096	5707
90096	9095
90096	9347
90096	11391
90096	12860
90096	15342
90096	18660
90096	23639
90096	37804
90096	40385
90096	46970
90096	49792
90096	60073
90096	63987
90096	66158
90096	71282
90096	72693
90096	76476
90096	79526
90096	80049
90096	80276
90096	82783
90096	85645
90096	87695
90096	93984
90096	103405
90096	113300
90096	117924
90096	124547
90096	129452
90096	132846
90096	139669
90320	1221
90320	1697
90320	1729
90320	4170
90320	5634
90320	8349
90320	9111
90320	13565
90320	14739
90320	27730
90320	29682
90320	48268
90320	58508
90320	65924
90320	70188
90320	72640
90320	74792
90320	80664
90320	89106
90320	90478
90320	90605
90320	99356
90320	104640
90320	105963
90320	106834
90320	109891
90320	112007
90320	114866
90320	117121
90320	128692
90320	130430
90320	133947
90320	134702
90330	1742
90330	34405
90330	44678
90330	49264
90330	51436
90330	58839
90330	74622
90330	81496
90330	91760
90330	109765
90330	111803
90330	118696
90330	125157
90330	137359
90330	137657
90654	4557
90654	5382
90654	10442
90654	13161
90654	17496
90654	17949
90654	20095
90654	24460
90654	28293
90654	35528
90654	35699
90654	36469
90654	46318
90654	58171
90654	60024
90654	62840
90654	65136
90654	65888
90654	70795
90654	72025
90654	90056
90654	90392
90654	96063
90654	111223
90654	112531
90654	115170
90654	117315
90654	126766
90654	127569
91228	362
91228	1247
91228	4799
91228	7627
91228	11294
91228	18745
91228	20519
91228	23380
91228	59323
91228	60267
91228	74057
91228	81315
91228	81489
91228	82074
91228	87507
91228	87595
91228	123355
91228	123846
91228	132991
91249	2899
91249	3988
91249	12507
91249	12976
91249	21150
91249	21805
91249	25746
91249	31381
91249	31814
91249	35504
91249	45412
91249	46094
91249	48512
91249	51653
91249	51974
91249	55158
91249	58015
91249	63098
91249	75807
91249	79698
91249	90509
91249	90665
91249	100473
91249	105565
91249	112301
91249	114177
91249	115562
91249	125859
91249	128677
91249	136707
91249	140304
91297	719
91297	9052
91297	11622
91297	12447
91297	16706
91297	20133
91297	28248
91297	29604
91297	30184
91297	38571
91297	46056
91297	52838
91297	53695
91297	54731
91297	55690
91297	56880
91297	59526
91297	65606
91297	78283
91297	79150
91297	88218
91297	89073
91297	89119
91297	90063
91297	90103
91297	90923
91297	95307
91297	99178
91297	106645
91297	111000
91297	130729
91297	131712
91325	1382
91325	23445
91325	37523
91325	57773
91325	65380
91325	74114
91325	115541
91325	125439
91325	129475
91325	131081
91415	2150
91415	5165
91415	9899
91415	17876
91415	21602
91415	39734
91415	69160
91415	70625
91415	81159
91415	83109
91415	94613
91415	95090
91415	100778
91415	103450
91415	104025
91415	104904
91415	108069
91415	117098
91415	124099
91415	129032
91415	131853
91415	134303
91415	134780
91415	134893
91415	135308
91415	136104
91483	4976
91483	6912
91483	11529
91483	13589
91483	18394
91483	18964
91483	22545
91483	25517
91483	33759
91483	33796
91483	36879
91483	37108
91483	39648
91483	41012
91483	43415
91483	48962
91483	49969
91483	56926
91483	64164
91483	70659
91483	71275
91483	72330
91483	72517
91483	84748
91483	105263
91483	110646
91483	123027
91483	124620
91483	126610
91483	129074
91483	130670
91483	136089
91586	3341
91586	12053
91586	18522
91586	18983
91586	21449
91586	27319
91586	33094
91586	41414
91586	48513
91586	51627
91586	61642
91586	66569
91586	75874
91586	84199
91586	86457
91586	99853
91586	107731
91586	108454
91586	109388
91586	111984
91586	114923
91586	120813
91586	125802
91586	131032
91586	136788
91835	14082
91835	21018
91835	24545
91835	26248
91835	38419
91835	38904
91835	40279
91835	49656
91835	57952
91835	59657
91835	59781
91835	60846
91835	68420
91835	70177
91835	77089
91835	77795
91835	77914
91835	78500
91835	90809
91835	90845
91835	94455
91835	104517
91835	114932
91835	116942
91835	117294
91835	122112
91835	124342
91835	125083
91835	131892
91835	134154
91835	134323
91835	137997
92070	14082
92070	21018
92070	26248
92070	35223
92070	37818
92070	38419
92070	40279
92070	46274
92070	49656
92070	57952
92070	59657
92070	59781
92070	60468
92070	60846
92070	68420
92070	70177
92070	77089
92070	77795
92070	77914
92070	78500
92070	90845
92070	94455
92070	104517
92070	114932
92070	116942
92070	122112
92070	124342
92070	125083
92070	131892
92070	134154
92070	134323
92070	137997
92316	2501
92316	9608
92316	17018
92316	18142
92316	43185
92316	49077
92316	54045
92316	72980
92316	88593
92316	98783
92316	101586
92316	102206
92316	114364
92316	129233
92358	3323
92358	6208
92358	10781
92358	13728
92358	20777
92358	21475
92358	24584
92358	25149
92358	25779
92358	37555
92358	39427
92358	41381
92358	49137
92358	54572
92358	55920
92358	60910
92358	78186
92358	81214
92358	82116
92358	85194
92358	88570
92358	93770
92358	97282
92358	102234
92358	107389
92358	111519
92358	117540
92358	118677
92358	121735
92358	128794
92358	132435
92358	133186
92664	997
92664	8348
92664	10363
92664	17458
92664	19248
92664	21890
92664	24493
92664	28473
92664	28796
92664	29807
92664	29906
92664	33456
92664	35862
92664	44020
92664	45100
92664	45157
92664	53025
92664	56837
92664	65293
92664	70237
92664	73357
92664	74588
92664	85620
92664	93954
92664	97040
92664	104603
92664	108974
92664	120394
92664	124302
92664	124926
92664	138039
92752	556
92752	1230
92752	6439
92752	7527
92752	10746
92752	15994
92752	23078
92752	23212
92752	23268
92752	30878
92752	31169
92752	33590
92752	35264
92752	41278
92752	41712
92752	43010
92752	45080
92752	56042
92752	60084
92752	64762
92752	68923
92752	69261
92752	70606
92752	70839
92752	71376
92752	74754
92752	76379
92752	126657
92752	135499
92752	139197
92752	139366
92778	7480
92778	9231
92778	10664
92778	13198
92778	19553
92778	22563
92778	25957
92778	32997
92778	33249
92778	41165
92778	46202
92778	50423
92778	61229
92778	68131
92778	77848
92778	81372
92778	81784
92778	85350
92778	89506
92778	93347
92778	94707
92778	96565
92778	96701
92778	97138
92778	100334
92778	101651
92778	125713
92778	126930
92778	127076
92778	135475
92778	135950
92778	136716
93000	4857
93000	6278
93000	11350
93000	11742
93000	20559
93000	21530
93000	23889
93000	27360
93000	37895
93000	55950
93000	61737
93000	66981
93000	67971
93000	69932
93000	69943
93000	72215
93000	73120
93000	78359
93000	80483
93000	82941
93000	91739
93000	100714
93000	103895
93000	106460
93000	108713
93000	110101
93000	117419
93000	128384
93000	133500
93000	134936
93000	136155
93126	12082
93126	13297
93126	15174
93126	21469
93126	27040
93126	30867
93126	33341
93126	33764
93126	38345
93126	41001
93126	43624
93126	50912
93126	55817
93126	62593
93126	63794
93126	68723
93126	73134
93126	74892
93126	77275
93126	91315
93126	98668
93126	104648
93126	105300
93126	109544
93126	110402
93126	117787
93126	118064
93126	118908
93126	119388
93126	123377
93126	132906
93126	135941
93126	136686
93136	2279
93136	3454
93136	3997
93136	5223
93136	10191
93136	13544
93136	22714
93136	24836
93136	38709
93136	39362
93136	47635
93136	47659
93136	49558
93136	54256
93136	57672
93136	62698
93136	70452
93136	73473
93136	74324
93136	76682
93136	79464
93136	80055
93136	82913
93136	85519
93136	87684
93136	89647
93136	96922
93136	100767
93136	102302
93136	103458
93136	109743
93136	110096
93136	135737
93176	1777
93176	1823
93176	10312
93176	26759
93176	29851
93176	30375
93176	32215
93176	36998
93176	37762
93176	48640
93176	49334
93176	65135
93176	72583
93176	79789
93176	90847
93176	94477
93176	95875
93176	99639
93176	101192
93176	107099
93176	114372
93176	125411
93176	134798
93222	14314
93222	16321
93222	24998
93222	32505
93222	33036
93222	43372
93222	76660
93222	89530
93222	99873
93222	100498
93222	113862
93222	123672
93277	30406
93277	31243
93277	35941
93277	36422
93277	37771
93277	59417
93277	71753
93277	77398
93277	92633
93666	4573
93666	4780
93666	11948
93666	13499
93666	13674
93666	23552
93666	23862
93666	24519
93666	34578
93666	39355
93666	42265
93666	42693
93666	45896
93666	57648
93666	61695
93666	65860
93666	68282
93666	69514
93666	70683
93666	70838
93666	82439
93666	86704
93666	86928
93666	92927
93666	94080
93666	100081
93666	105456
93666	105796
93666	107846
93666	132817
93666	134823
93666	136202
93912	8085
93912	10731
93912	11753
93912	11974
93912	12785
93912	16118
93912	22290
93912	26910
93912	28865
93912	29276
93912	32624
93912	35809
93912	36454
93912	40445
93912	42618
93912	46101
93912	52527
93912	63494
93912	64884
93912	76607
93912	90708
93912	93239
93912	97986
93912	99956
93912	103307
93912	104497
93912	104563
93912	106764
93912	108827
93912	113788
93912	120787
93912	126012
93912	133275
93953	5505
93953	10574
93953	15802
93953	17580
93953	21198
93953	23661
93953	25564
93953	36045
93953	36412
93953	44170
93953	45832
93953	46393
93953	47864
93953	51616
93953	53172
93953	56776
93953	64949
93953	66917
93953	68364
93953	71152
93953	72731
93953	78330
93953	79240
93953	88389
93953	90380
93953	93741
93953	107721
93953	110663
93953	115106
93953	115166
93953	119316
93953	125079
93953	139453
94042	225
94042	419
94042	4256
94042	19743
94042	24021
94042	31359
94042	39748
94042	53547
94042	56064
94042	62168
94042	65100
94042	66506
94042	67376
94042	67569
94042	74298
94042	77465
94042	79068
94042	91084
94042	91687
94042	95369
94042	98106
94042	98359
94042	98457
94042	99430
94042	103353
94042	111508
94042	111831
94042	112568
94042	124166
94042	125053
94042	136880
94042	137514
94213	1166
94213	1694
94213	4386
94213	8005
94213	8287
94213	17139
94213	19859
94213	20249
94213	26901
94213	27078
94213	31456
94213	57459
94213	60726
94213	62586
94213	65019
94213	68795
94213	69911
94213	80311
94213	83453
94213	83466
94213	89577
94213	93055
94213	94663
94213	99221
94213	99259
94213	114234
94213	114593
94213	119277
94213	121157
94213	133922
94213	137701
94213	138018
94259	1147
94259	7620
94259	10987
94259	22497
94259	31281
94259	37420
94259	37616
94259	39517
94259	43662
94259	56573
94259	59466
94259	62403
94259	78989
94259	80396
94259	83789
94259	90052
94259	92193
94259	101198
94259	109983
94259	114924
94259	123801
94259	129263
94401	4875
94401	7527
94401	7880
94401	8586
94401	10996
94401	15994
94401	20592
94401	23265
94401	23268
94401	31169
94401	33590
94401	35264
94401	37235
94401	38538
94401	38725
94401	41278
94401	41712
94401	45080
94401	53494
94401	60084
94401	64762
94401	71181
94401	71376
94401	80475
94401	95931
94401	105307
94401	111170
94401	114304
94401	126264
94401	126462
94401	131295
94401	139197
94503	1083
94503	4547
94503	10949
94503	21922
94503	24889
94503	26698
94503	33574
94503	43209
94503	49880
94503	50692
94503	51715
94503	53791
94503	67105
94503	69543
94503	73333
94503	73353
94503	75131
94503	75976
94503	83517
94503	89626
94503	90562
94503	92155
94503	103132
94503	107055
94503	108968
94503	109191
94503	111936
94503	121304
94503	140736
94564	9738
94564	10048
94564	10938
94564	26488
94564	31404
94564	43470
94564	46689
94564	52184
94564	53819
94564	56302
94564	56881
94564	64786
94564	72394
94564	72800
94564	73034
94564	75041
94564	78328
94564	78457
94564	81345
94564	83445
94564	92621
94564	95737
94564	96875
94564	103988
94564	107842
94564	108845
94564	111533
94564	135789
94564	136941
94564	138979
94828	7359
94828	8967
94828	9280
94828	11809
94828	17686
94828	21964
94828	26427
94828	29769
94828	35444
94828	45936
94828	48852
94828	49286
94828	59304
94828	59346
94828	74522
94828	77234
94828	91958
94828	94780
94828	95724
94828	107759
94828	109092
94828	112561
94828	113000
94828	114551
94828	118177
94828	118586
94828	119822
94828	120526
94828	121367
94828	122936
94828	134988
94880	962
94880	2186
94880	9830
94880	10373
94880	19385
94880	26314
94880	26664
94880	26915
94880	29778
94880	34291
94880	41060
94880	42279
94880	43022
94880	60039
94880	66299
94880	67452
94880	70480
94880	73772
94880	75511
94880	75604
94880	77718
94880	84529
94880	88924
94880	95040
94880	101389
94880	102040
94880	102535
94880	103488
94880	106806
94880	107957
94880	113140
94880	113843
94880	117297
94953	4430
94953	6271
94953	6578
94953	8243
94953	9456
94953	12950
94953	15716
94953	17637
94953	19626
94953	21244
94953	25168
94953	29301
94953	33083
94953	43456
94953	45604
94953	45882
94953	55669
94953	61015
94953	66858
94953	81762
94953	88386
94953	90312
94953	99106
94953	102144
94953	103663
94953	106304
94953	109958
94953	117742
94953	117972
94953	119942
94953	125299
94953	128839
95139	12196
95139	12222
95139	22664
95139	28829
95139	33352
95139	35407
95139	36187
95139	53278
95139	63716
95139	64158
95139	75475
95139	75837
95139	81316
95139	83404
95139	84533
95139	85150
95139	86506
95139	101144
95139	104469
95139	106807
95139	107439
95139	115059
95139	117493
95139	126458
95139	126511
95139	135657
95139	136203
95139	139021
95589	9619
95589	17460
95589	25423
95589	25653
95589	30414
95589	32967
95589	33839
95589	37056
95589	39639
95589	40226
95589	48130
95589	49192
95589	58843
95589	62503
95589	63544
95589	68498
95589	76861
95589	84457
95589	88693
95589	99087
95589	108279
95589	111805
95589	117187
95589	122875
95589	122951
95589	140638
95648	640
95648	9813
95648	10438
95648	14005
95648	15030
95648	23819
95648	26052
95648	27982
95648	34026
95648	40027
95648	40209
95648	46951
95648	51980
95648	55011
95648	60725
95648	60746
95648	64821
95648	79737
95648	85978
95648	92100
95648	97244
95648	97799
95648	100503
95648	103036
95648	104526
95648	112870
95648	115525
95648	123699
95648	127818
95648	138900
95648	138908
95800	2889
95800	11718
95800	30212
95800	32831
95800	45212
95800	50195
95800	73052
95800	73866
95800	81860
95800	84414
95800	96480
95800	96593
95800	107855
95800	115378
95800	121217
95946	4386
95946	12994
95946	20995
95946	69911
95946	89577
95946	105498
95946	124535
95946	140795
96071	1416
96071	8198
96071	15460
96071	27007
96071	45122
96071	65071
96071	84184
96071	90475
96071	103452
96071	112973
96071	121272
96071	129609
96071	133070
96071	140672
96165	885
96165	23413
96165	24847
96165	27078
96165	37356
96165	40998
96165	48277
96165	50417
96165	57075
96165	59454
96165	65019
96165	65538
96165	68795
96165	78613
96165	86602
96165	91611
96165	92705
96165	93033
96165	97508
96165	102710
96165	109393
96165	112237
96165	116710
96165	121880
96165	129396
96165	134188
96165	137701
96165	138069
96165	140545
96165	140795
96177	9990
96177	23905
96177	27749
96177	39927
96177	43388
96177	48695
96177	56674
96177	57406
96177	73984
96177	80805
96177	88227
96177	99713
96177	104695
96240	868
96240	3002
96240	3335
96240	19740
96240	20769
96240	39442
96240	42643
96240	43735
96240	51058
96240	52676
96240	55248
96240	55348
96240	63809
96240	64882
96240	65584
96240	68128
96240	68378
96240	71020
96240	71843
96240	72769
96240	74477
96240	75383
96240	84316
96240	88716
96240	95994
96240	100213
96240	103664
96240	109334
96240	123053
96240	125420
96240	126238
96240	134879
96457	15923
96457	16560
96457	22888
96457	37320
96457	37782
96457	37861
96457	41445
96457	71557
96457	82725
96457	83937
96457	87026
96457	94346
96457	107943
96457	109165
96457	113561
96457	126896
96457	135422
96457	138927
96626	1495
96626	20295
96626	25236
96626	27142
96626	31486
96626	37124
96626	37304
96626	38837
96626	39329
96626	42011
96626	43657
96626	48375
96626	48522
96626	55050
96626	59322
96626	62237
96626	62726
96626	67724
96626	68833
96626	77411
96626	79235
96626	79537
96626	85321
96626	88316
96626	90377
96626	90836
96626	95182
96626	102874
96626	107909
96626	110189
96626	113761
96626	131740
96662	18873
96662	40067
96662	43830
96662	47961
96662	48665
96662	51731
96662	53618
96662	59618
96662	60785
96662	64603
96662	66102
96662	70557
96662	79550
96662	80385
96662	81884
96662	83351
96662	83473
96662	95440
96662	96926
96662	97724
96662	101402
96662	104871
96662	109781
96662	111300
96662	114559
96662	116080
96662	124566
96662	127310
96662	129600
96662	133599
96662	134836
96662	140068
96750	21672
96750	22408
96750	23955
96750	27717
96750	43151
96750	46058
96750	48597
96750	49011
96750	65696
96750	68106
96750	69918
96750	70803
96750	70936
96750	76619
96750	82646
96750	86794
96750	88697
96750	88766
96750	94128
96750	95817
96750	98144
96750	101155
96750	102218
96750	105349
96750	106746
96750	113785
96750	114367
96750	122453
96750	134497
96750	134855
96810	2906
96810	3775
96810	5132
96810	7377
96810	8374
96810	14024
96810	34852
96810	35010
96810	38758
96810	40048
96810	41400
96810	48004
96810	52263
96810	56917
96810	57125
96810	57934
96810	63604
96810	64872
96810	70887
96810	77574
96810	78642
96810	80579
96810	87154
96810	90744
96810	90920
96810	93594
96810	96112
96810	98719
96810	106230
96810	106421
96810	113402
96810	120248
96810	123709
96810	124778
96876	1704
96876	3938
96876	13659
96876	18602
96876	18612
96876	47877
96876	60833
96876	63205
96876	69031
96876	76996
96876	85987
96876	88593
96876	100023
96876	100874
96876	107857
96876	111322
96876	129658
96949	4867
96949	6052
96949	6861
96949	14049
96949	18551
96949	19556
96949	20951
96949	27313
96949	32831
96949	34450
96949	36558
96949	37337
96949	41247
96949	48504
96949	49742
96949	59978
96949	64685
96949	69903
96949	70899
96949	71107
96949	74702
96949	90120
96949	92039
96949	96480
96949	104470
96949	104795
96949	115378
96949	116392
96949	117062
96949	128637
97086	1233
97086	2431
97086	3314
97086	10477
97086	10551
97086	20221
97086	28798
97086	30121
97086	36358
97086	37132
97086	39742
97086	68229
97086	71526
97086	72669
97086	73954
97086	78326
97086	78561
97086	84517
97086	94438
97086	94600
97086	94911
97086	99909
97086	101971
97086	104092
97086	115498
97086	129003
97086	132453
97086	134544
97172	4505
97172	5779
97172	10989
97172	11613
97172	13790
97172	14399
97172	26316
97172	26446
97172	35835
97172	39632
97172	56004
97172	57747
97172	63656
97172	66318
97172	77333
97172	80780
97172	81474
97172	83036
97172	92153
97172	92154
97172	94007
97172	95625
97172	97018
97172	101916
97172	110619
97172	117055
97172	133156
97172	133959
97172	137347
97172	138350
97172	140432
97420	9677
97420	21182
97420	44376
97420	47017
97420	48396
97420	50237
97420	55738
97420	56775
97420	68667
97420	73117
97420	74941
97420	84227
97420	95400
97420	102784
97420	103182
97420	126234
97420	138199
97977	458
97977	1151
97977	21517
97977	32009
97977	42916
97977	44566
97977	45172
97977	48500
97977	50123
97977	76385
97977	83458
97977	84691
97977	92939
97977	107033
97977	109041
97977	113211
97977	118298
97977	120045
97977	123587
97977	125515
98009	807
98009	10764
98009	25383
98009	28535
98009	28989
98009	38824
98009	40081
98009	46536
98009	53445
98009	53795
98009	55289
98009	57053
98009	58700
98009	59581
98009	69228
98009	72546
98009	77328
98009	80344
98009	83434
98009	100525
98009	101935
98009	110348
98009	113224
98009	118503
98009	118597
98009	124980
98009	125861
98009	127181
98009	132047
98009	132096
98109	1085
98109	1140
98109	5543
98109	9812
98109	12579
98109	13443
98109	15251
98109	25467
98109	28181
98109	29811
98109	33168
98109	37283
98109	38484
98109	51979
98109	52784
98109	54937
98109	60008
98109	61934
98109	63145
98109	69352
98109	69615
98109	72597
98109	79221
98109	87215
98109	98770
98109	99484
98109	103860
98109	105559
98109	107785
98109	120144
98109	120665
98109	134417
98109	134966
98109	138112
98769	5286
98769	10107
98769	10763
98769	21808
98769	22578
98769	23073
98769	30618
98769	32842
98769	34020
98769	52209
98769	55791
98769	58217
98769	60223
98769	62326
98769	66606
98769	69607
98769	71922
98769	89341
98769	89476
98769	92611
98769	108751
98769	112101
98769	112479
98769	115310
98769	121101
98769	121350
98769	121675
98769	124234
98769	126899
98769	130258
98769	134232
98769	137751
98769	139418
98938	441
98938	4615
98938	6736
98938	7367
98938	17463
98938	18037
98938	18621
98938	21536
98938	23852
98938	25278
98938	27515
98938	27535
98938	34739
98938	38608
98938	40526
98938	49632
98938	60997
98938	68231
98938	73782
98938	74913
98938	75735
98938	77164
98938	80101
98938	101981
98938	111632
98938	112738
98938	121080
98938	133929
98938	135912
98938	139171
98988	1984
98988	3126
98988	12125
98988	13343
98988	14496
98988	15166
98988	30890
98988	36675
98988	38828
98988	54806
98988	62404
98988	70493
98988	71238
98988	72988
98988	77326
98988	79900
98988	84269
98988	87223
98988	94330
98988	98671
98988	99656
98988	103345
98988	109632
98988	112510
98988	114251
98988	117915
98988	128521
99663	1232
99663	5126
99663	5836
99663	8013
99663	18228
99663	18544
99663	27621
99663	29021
99663	34559
99663	46151
99663	46531
99663	48536
99663	55177
99663	71803
99663	73923
99663	74473
99663	83999
99663	84405
99663	88100
99663	88298
99663	93235
99663	102550
99663	102834
99663	103495
99663	103826
99663	116187
99663	116396
99663	131757
99663	132707
99663	139025
100011	210
100011	15710
100011	17154
100011	25889
100011	34624
100011	37917
100011	41139
100011	41364
100011	45288
100011	47119
100011	52927
100011	53466
100011	53639
